z,m_b_mean,m_b_sigma,dm_b_dz_mean,dm_b_dz_sigma
0.527,23.02668147367302,0.03306006684650743,6.63280746245887,3.3514879095788843
0.53,23.04163743782205,0.03321645070200534,6.48291508224745,3.354559523973996
0.5305,23.04412270946636,0.03324264803366368,6.458006309153759,3.3550873252967714
0.531,23.046605879369828,0.0332688834584686,6.433118657467178,3.355619600627624
0.532,23.051565927975084,0.03332146856802412,6.383406986384391,3.3566974846789512
0.5327,23.055032983166335,0.03335836877073505,6.348659530349652,3.3574625039434425
0.5331,23.05701232093382,0.0333794881014214,6.328822673781527,3.357903512990369
0.535,23.066395994728996,0.033480137503424906,6.234785787156624,3.3600362068770595
0.538,23.081151521216466,0.033640175317860524,6.086946165903247,3.363528802882415
0.539,23.086053592587472,0.03369382500952113,6.037842332912196,3.364726365687806
0.544,23.11044187274706,0.03396434588737073,5.793665411276666,3.3709563996206784
0.5501,23.13992362430786,0.03429948720409084,5.498862671138283,3.379079423403633
0.552,23.149046261589078,0.03440501487897316,5.407747952967206,3.3817209568132522
0.553,23.153836273019646,0.03446077208288895,5.359929988587711,3.3831317215079957
0.557,23.17291842826492,0.03468528636061196,5.169613470767644,3.3889119771039695
0.5628,23.20036867571452,0.03501502177196872,4.896410138353254,3.397665210877589
0.564,23.206016059083368,0.03508385676492296,4.840298425787557,3.399528473517461
0.5663,23.216809857845675,0.03521637407851728,4.733151449141748,3.4031476167283157
0.572,23.243389380630425,0.03554806319101715,4.469906236015608,3.4123759278314196
0.575,23.257282197440027,0.03572449050281097,4.332684618802648,3.4173729896640537
0.579,23.275703845365605,0.03596168739073944,4.151166652872967,3.424175841797647
0.5804,23.2821240837186,0.03604523017003561,4.088028534081659,3.4265928709216213
0.581,23.284871300859727,0.03608111672818909,4.061032104514339,3.4276342571923815
0.5811,23.285328919281245,0.03608710262080662,4.056536367961598,3.4278081392571624
0.5858,23.306756488662877,0.03636997493049601,3.8464247918042944,3.436079585841423
0.5869,23.31174881901087,0.036436609651387376,3.7975874685440316,3.438042406342036
0.588,23.31673262248949,0.03650340603350475,3.7488790051143472,3.440014988454945
0.594,23.343768096529107,0.036870559482113326,3.4854799853885527,3.4509368230818547
0.5954,23.35004045735677,0.03695690245993404,3.4245792407663207,3.453522334600679
0.602,23.379429555676875,0.0373672994136056,3.140354245539354,3.465880413924872
0.6073,23.40281687118682,0.037700764994240556,2.9155825341308526,3.475984473917923
0.609,23.41027878365567,0.037808442510227476,2.8441462760158793,3.4792552070987015
0.611,23.419033036942256,0.03793555926720499,2.760516453426559,3.483119972458063
0.615,23.436462756335,0.0381911870437232,2.59460156392697,3.4908995053820617
0.6239,23.4748721213488,0.03876639850865346,2.231924552985681,3.5084061780753824
0.626,23.483861226086972,0.03890337023277368,2.14766317824944,3.5125683214478793
0.629,23.49665455479824,0.03909983998396049,2.028165661376422,3.5185299842243505
0.631,23.505152105791414,0.039231329640576074,1.9490748190881277,3.522513087471325
0.632,23.509391531275224,0.03929722476472996,1.9097020648571712,3.5245068294501922
0.6371,23.530916338678416,0.03963481085261641,1.7106971185798903,3.5346920086369567
0.64,23.54308471849722,0.039827874253893766,1.598881236509302,3.5404917519558303
0.642,23.55144688611388,0.03996147223583932,1.5223364180733123,3.544492915029592
0.646,23.568098763758613,0.04022973912923366,1.3706456396509552,3.552494025528938
0.6537,23.599884858024435,0.040749979003169276,1.083912894495559,3.5678663403615176
0.659,23.62156103530101,0.04111080578272785,0.8906014033402739,3.578401307433604
0.6595,23.623597529853768,0.04114495504869411,0.8725354799903882,3.579392487703147
0.6679,23.657595970737763,0.04172129982330937,0.573449387150537,3.5959556502315646
0.675,23.686020957196064,0.04221204104693299,0.3271774802151469,3.609794071349889
0.682,23.713771138899084,0.042698725300120796,0.09024770910778633,3.6232558204429464
0.686,23.72950784327489,0.04297797090794863,-0.04251678137855662,3.63085474233473
0.688,23.737343667073002,0.04311787873034349,-0.10818252347635494,3.6346263764068567
0.696,23.76847254348144,0.04367922361400409,-0.3660639843698985,3.6495115944381076
0.713,23.83350651709129,0.044879280066039307,-0.8886323178657924,3.6799245433711167
0.716,23.84482914612589,0.04509179375556953,-0.9772589425889933,3.6850996603061645
0.717,23.848593259445988,0.04516266716819449,-1.0065618003127366,3.686811001063765
0.722,23.867338627775645,0.045517256808921935,-1.1512815480864735,3.695262303436184
0.7224,23.868832869578714,0.04554563777235342,-1.1627299574930772,3.6959306868112813
0.7389,23.929786319419478,0.04671715706973691,-1.6183240820406046,3.722451245174036
