z,m_b_mean,m_b_sigma,dm_b_dz_mean,dm_b_dz_sigma
0.00299,11.178088232393318,0.048068084047845815,435.0202159450206,23.314795848611432
0.02821232323232323,16.110456306233388,0.01886021339990087,28.801925523892336,6.133712775752736
0.05343464646464646,17.54463094231534,0.017903633210714327,30.6874236133539,5.499642544848878
0.0786569696969697,18.423663060928618,0.017529521673513966,22.17086744714653,4.1781182856382335
0.10387929292929293,19.06323930607712,0.017498241146314635,19.00222317773271,2.956379762539799
0.12910161616161614,19.569390989753366,0.018395027759022933,18.160540516159376,2.5786664181866383
0.15432393939393937,19.990139362666365,0.019382820844645553,17.97264041574771,2.541419706787297
0.1795462626262626,20.351089682405355,0.01988393851929458,17.806936943594707,2.55580836756576
0.20476858585858584,20.667504110670603,0.019825035825180765,17.4563341206562,2.5596115673575133
0.22999090909090908,20.949279190477345,0.019389961938072853,16.883121662555705,2.559669224246664
0.2552132323232323,21.20327126569154,0.01883513691348693,16.113667764312073,2.566611255127197
0.28043555555555555,21.43447955581341,0.018397337068967803,15.19363465446208,2.583241809894853
0.30565787878787876,21.646690835688542,0.018243972200620222,14.169586384405914,2.607835250178833
0.330880202020202,21.842853967875655,0.018450107703949177,13.082310694076236,2.6378278906119026
0.3561025252525252,22.02531158873085,0.01900511810095491,11.965169521397018,2.671290503102262
0.3813248484848485,22.195952251310068,0.019842699103345553,10.844445372234258,2.707085043650752
0.4065471717171717,22.356315733979656,0.020875842724595996,9.740351042138197,2.7446401996189804
0.4317694949494949,22.507669075130952,0.02202172145197193,8.668146418380628,2.7837275772406898
0.45699181818181817,22.65106321187142,0.02321331702367008,7.639151502523235,2.8243115633714653
0.4822141414141414,22.78737611089646,0.024401934324765152,6.661593793354694,2.866454414375574
0.5074364646464646,22.91734612916444,0.025555446190496628,5.741288974988557,2.9102519243720755
0.532658787878788,23.041598116865767,0.02665526892686572,4.882175737006931,2.9557864617303578
0.5578811111111112,23.160664029784115,0.027693396319182658,4.086730826272092,3.003092902159011
0.5831034343434344,23.27499933460259,0.028669901886345463,3.356289098114362,3.052136685502043
0.6083257575757576,23.384996159838735,0.02959093390132251,2.691289781814514,3.1028037670170607
0.6335480808080808,23.490993909656755,0.03046710562675718,2.091466240687562,3.1549014853026303
0.6587704040404041,23.593287885838023,0.03131216741241284,1.5559929004696857,3.208168411942701
0.6839927272727273,23.69213633552732,0.0321418670327297,1.0835999649755985,3.262290547082933
0.7092150505050505,23.78776624667678,0.032972932878194534,0.6726640586672328,3.316920901497933
0.7344373737373737,23.88037814095765,0.03382214268611655,0.3212809777312641,3.371699541803588
0.759659696969697,23.970150059255225,0.034705466197910734,0.027325212793889875,3.426271531234695
0.7848820202020202,24.057240893212043,0.03563729263584229,-0.21150026234475608,3.480300849237215
0.8101043434343435,24.141793184204626,0.03662977172067502,-0.39762134964527285,3.5334792873849645
0.8353266666666667,24.223935486021073,0.037692307467927115,-0.5335554745091607,3.585530402907165
0.8605489898989899,24.303784367434872,0.0388312440990052,-0.6218782703253191,3.63620966600341
0.8857713131313132,24.381446114594556,0.04004977118391765,-0.6651935652875908,3.6853026825234805
0.9109936363636364,24.45701817999493,0.04134805185846315,-0.6661063623240113,3.732623553725635
0.9362159595959596,24.53059041450315,0.04272354898861971,-0.6271988116884858,3.7780149647627743
0.9614382828282828,24.6022461113669,0.04417149771569827,-0.5510093414329812,3.821350644800644
0.9866606060606061,24.67206288609248,0.04568545680764821,-0.4400151287543953,3.8625397873715714
1.0118829292929292,24.74011341305958,0.04725786980294098,-0.296617993230292,3.9015322556418135
1.0371052525252524,24.806466038021064,0.04888057887929572,-0.12313362584016047,3.9383231525559466
1.0623275757575759,24.87118528448881,0.05054525435259861,0.07821610330225885,3.97295559105079
1.087549898989899,24.934332270860736,0.0522437240525774,0.30530814338286605,4.005521048253887
1.1127722222222223,24.99596505370675,0.053968204314320145,0.556121015550756,4.036157273788876
1.1379945454545455,25.056138910872573,0.05571144551332083,0.8287357693260285,4.065044159361591
1.1632168686868687,25.114906576110013,0.05746681004355947,1.1213355497230617,4.092398193778857
1.188439191919192,25.1723184349826,0.05922830096530171,1.432204117202222,4.11846614906796
1.213661515151515,25.22842268997598,0.060990557187964464,1.7597235933746436,4.143518540505513
1.2388838383838383,25.28326550116184,0.06274882763864237,2.102371643095144,4.167843250021914
1.2641061616161615,25.33689110744302,0.06449893345752758,2.458718253039905,4.191739551852272
1.289328484848485,25.389341932345534,0.06623722438295089,2.8274222285208936,4.215512659177978
1.3145508080808082,25.440658677477835,0.0679605332970314,3.2072275022969188,4.239468828569817
1.3397731313131314,25.49088040611235,0.0696661313516079,3.5969593289464608,4.2639110113669645
1.3649954545454546,25.540044618824567,0.07135168505576071,3.9955204235961026,4.2891350190608994
1.3902177777777778,25.588187322710397,0.0730152160421972,4.40188709261319,4.315426164251058
1.415440101010101,25.635343095378538,0.07465506382172045,4.815105395012404,4.343056342359378
1.4406624242424242,25.681545144653487,0.07626985159374366,5.234287366006083,4.372281526722987
1.4658847474747474,25.72682536471973,0.07785845504416979,5.658607327892095,4.4033396575449215
1.4911070707070706,25.77121438927281,0.07941997398891154,6.087298308072811,4.436448911564303
1.516329393939394,25.814741642111294,0.08095370668591084,6.519648579303158,4.471806343325036
1.5415517171717172,25.857435385503717,0.08245912662480087,6.95499833320008,4.509586890358775
1.5667740404040404,25.899322766580166,0.08393586160184881,7.392736494559504,4.549942733651274
1.5919963636363637,25.940429861939478,0.0853836748929383,7.832297681074738,4.593003001872921
1.6172186868686869,25.980781720612445,0.08680244834593649,8.273159310587213,4.638873803594999
1.64244101010101,26.02040240548729,0.08819216722402691,8.714838855978453,4.687638566701974
1.6676633333333333,26.059315033275247,0.08955290664247585,9.15689124618054,4.73935865904997
1.6928856565656565,26.097541813076415,0.09088481945228963,9.598906410493843,4.794074259653698
1.7181079797979797,26.13510408359075,0.09218812543501911,10.04050696240536,4.851805445748358
1.7433303030303031,26.172022349010707,0.09346310168339116,10.481346018356383,4.912553458286872
1.7685526262626263,26.20831631362642,0.09471007405243222,10.92110514637234,4.976302106978494
1.7937749494949495,26.244004915169025,0.09592940957523281,11.359492439105225,5.043019275903335
1.8189972727272727,26.279106356918014,0.09712150974645942,11.796240705618319,5.112658491983412
1.844219595959596,26.313638138596556,0.09828680458515178,12.231105776136339,5.185160520994953
1.8694419191919192,26.347617086079598,0.09942574739623225,12.66386491396851,5.260454959144481
1.8946642424242424,26.381059379940297,0.10053881015751755,13.094315328868236,5.338461792243209
1.9198865656565656,26.413980582860876,0.10162647946585515,13.522272786203452,5.419092898931964
1.9451088888888888,26.44639566593642,0.10268925298234259,13.947570306464536,5.50225347897987
1.9703312121212122,26.478319033899403,0.10372763632241738,14.370056949819197,5.587843392181776
1.9955535353535354,26.509764549296428,0.10474214034197095,14.789596680627351,5.675758397633376
2.0207758585858584,26.54074555564611,0.10573327877555591,15.206067307048158,5.765891287034792
2.045998181818182,26.571274899611748,0.1067015661872356,15.619359491096063,5.8581329090764935
2.071220505050505,26.601364952219615,0.10764751619871735,16.029375824734135,5.9523730848493726
2.0964428282828282,26.63102762915578,0.10857163996311564,16.436029967821845,6.048501416583718
2.1216651515151517,26.660274410174814,0.10947444485604914,16.839245843962136,6.1464079938763225
2.1468874747474747,26.689116357651965,0.11035643335881568,17.238956890514256,6.245984002948932
2.172109797979798,26.717564134312198,0.11121810211112194,17.635105359255974,6.347122245444634
2.197332121212121,26.745628020168294,0.11205994111330908,18.02764166438514,6.449717573869141
2.2225544444444445,26.773317928699285,0.11288243306022218,18.416523774752214,6.553667251080549
2.2477767676767675,26.800643422300496,0.11368605279086164,18.80171664740582,6.658871241281863
2.272999090909091,26.827613727036518,0.11447126683972066,19.18319169971481,6.765232439829172
2.298221414141414,26.854237746725584,0.11523853307730321,19.56092631750451,6.872656848882756
2.3234437373737373,26.88052407638552,0.11598830042873473,19.934903396807048,6.981053705540627
2.3486660606060608,26.90648101506862,0.11672100866063524,20.30511091698086,7.090335568638153
2.3738883838383837,26.932116578113025,0.11743708822755435,20.671541543100897,7.200418369903532
2.399110707070707,26.957438508836777,0.11813696017026494,21.034192255657032,7.31122143464792
2.42433303030303,26.982454289700296,0.1188210360591044,21.39306400572795,7.422667476660358
2.4495553535353536,27.007171152960606,0.1194897179763435,21.748161393919535,7.534682571482278
2.4747776767676766,27.03159609084258,0.12014339853226162,22.09949237146863,7.6471961117654015
2.5,27.05573586524784,0.12078246091023714,22.447067962021656,7.760140747975084
