z,m_b_mean,m_b_sigma,dm_b_dz_mean,dm_b_dz_sigma
0.00299,11.209280869927676,0.021737894425262253,194.54023772395382,0.18769780820494567
0.02821232323232323,16.116037627494237,0.018239642681411154,125.42485256591864,0.1875598047828875
0.05343464646464646,17.536293215495867,0.01538127338324271,45.463264284880516,0.18483042195213964
0.0786569696969697,18.409415921473837,0.013568687865296577,29.946407554577817,0.17666766197242947
0.10387929292929293,19.04692915747276,0.013041563653700473,22.6559633316688,0.16318670876996302
0.12910161616161614,19.552287982055866,0.013598284812658134,18.35291424393688,0.14558879432273594
0.15432393939393937,19.972735428104137,0.014720325080350991,15.492715644363452,0.1260555132509376
0.1795462626262626,20.333812545513062,0.01593212893448515,13.443559829934244,0.10740624239593183
0.20476858585858584,20.650891050951483,0.0169493591816437,11.896855509512235,0.09268620219864122
0.22999090909090908,20.933945215731402,0.017651326960160276,10.683607558025878,0.08444857215763069
0.2552132323232323,21.189821857183123,0.018025448288495238,9.703459849297628,0.08344690389513314
0.28043555555555555,21.423432817313095,0.01812791607905533,8.893073970255859,0.0879974459630636
0.30565787878787876,21.63842982959662,0.018059065278195504,8.21051228835136,0.09529218010576733
0.330880202020202,21.837609206992624,0.017945016864335177,7.626896919024773,0.10295632534266136
0.3561025252525252,22.02316594829915,0.01791856281263416,7.121670471779713,0.10948517123077325
0.3813248484848485,22.19685935617926,0.018096178609297287,6.6797659531900715,0.114088310177253
0.4065471717171717,22.3601243802744,0.018554879799574566,6.289848305907103,0.11648520948600048
0.4317694949494949,22.51414853028702,0.019318719566295744,5.9431878318616205,0.11675986238033566
0.45699181818181817,22.659926389325637,0.020362429483657796,5.632921648240662,0.11524233192690976
0.4822141414141414,22.79829927139557,0.021629059231773145,5.353560285632271,0.11239451640540266
0.5074364646464646,22.929984845261533,0.02305078260414379,5.1006513248354475,0.10870762455986642
0.532658787878788,23.05559982421635,0.024564139044189186,4.870544026693921,0.10462851169359828
0.5578811111111112,23.17567771677859,0.026117518582410845,4.660219254060289,0.10052186724395105
0.5831034343434344,23.29068293693514,0.027672892181350016,4.467162412317477,0.09666130699884913
0.6083257575757576,23.401022145368117,0.029204550748454967,4.28926581028657,0.09323633435396969
0.6335480808080808,23.507053434327915,0.03069679801217729,4.124752131380335,0.09036445278880091
0.6587704040404041,23.609093808389876,0.032141593478957606,3.972113739816752,0.08810318569638044
0.6839927272727273,23.707425307650343,0.03353652618390243,3.830064237382305,0.08646099868253841
0.7092150505050505,23.802300044781514,0.03488319611431501,3.697499654715226,0.0854077975483976
0.7344373737373737,23.893944370535614,0.03618596192604467,3.573467268629089,0.08488550667147853
0.759659696969697,23.98256233780049,0.03745098325846,3.457140464646041,0.08481845206245203
0.7848820202020202,24.068338599053323,0.0386854898203203,3.3477983918501057,0.08512275515064442
0.8101043434343435,24.151440844112315,0.039897222987294076,3.24480941863743,0.08571395939619923
0.8353266666666667,24.232021863021632,0.041094009492174455,3.1476176078952274,0.08651249384042763
0.8605489898989899,24.310221301548452,0.042283438047927994,3.0557315976142094,0.08744702571268038
0.8857713131313132,24.386167163154106,0.04347261805715928,2.968715405259949,0.0884560638441232
0.9109936363636364,24.45997710062095,0.04466800534488535,2.886180777918223,0.08948829452654145
0.9362159595959596,24.531759532129275,0.04587528367580373,2.8077807910449564,0.09050210837029436
0.9614382828282828,24.601614609975414,0.04709929321589118,2.7332044614704607,0.09146468280662101
0.9866606060606061,24.66963506490372,0.048343998521518425,2.6621721891006365,0.09235087588982582
1.0118829292929292,24.735906944882636,0.04961248945081383,2.5944318797091546,0.09314209261319367
1.0371052525252524,24.800510263852306,0.05090700887250294,2.5297556308027676,0.09382521476034004
1.0623275757575759,24.863519573320414,0.052229001399996436,2.4679368856894985,0.09439163831290155
1.087549898989899,24.925004467547925,0.05357917773525433,2.4087879790514237,0.09483643353756772
1.1127722222222223,24.985030031331963,0.05495758963875133,2.352138011677283,0.0951576265681168
1.1379945454545455,25.043657237983044,0.05636371107084153,2.2978310033744513,0.0953555930663685
1.1632168686868687,25.10094330393269,0.05779652166374283,2.2457242821442276,0.09543255115577685
1.188439191919192,25.156942005452915,0.05925458934991551,2.1956870749613584,0.09539214014262208
1.213661515151515,25.211703962176117,0.06073614965166514,2.147599271338758,0.0952390722517248
1.2388838383838383,25.265276891443296,0.06223917978980176,2.101350335591982,0.09497884593105345
1.2641061616161615,25.317705836953415,0.0637614663649273,2.0568383475597045,0.09461751079178247
